OBJECTID,LE_ID,ENGLISH,COUNTY,GUID,P14_100k,EventDate
1213,13250405,BRAY EAST LEA-4,WICKLOW,2ae19629-3ef4-13a3-e055-999220000001,210.2,2020/10/12 00:00:00+00
1214,13250405,BRAY EAST LEA-4,WICKLOW,2ae19629-3ef4-13a3-e055-999220000001,210.2,2020/10/05 00:00:00+00
1215,13250405,BRAY EAST LEA-4,WICKLOW,2ae19629-3ef4-13a3-e055-999220000001,140.1,2020/09/28 00:00:00+00
1216,13250405,BRAY EAST LEA-4,WICKLOW,2ae19629-3ef4-13a3-e055-999220000001,140.1,2020/09/21 00:00:00+00
1217,13250405,BRAY EAST LEA-4,WICKLOW,2ae19629-3ef4-13a3-e055-999220000001,105.1,2020/09/14 00:00:00+00
1218,13250405,BRAY EAST LEA-4,WICKLOW,2ae19629-3ef4-13a3-e055-999220000001,35,2020/09/07 00:00:00+00
1219,13250405,BRAY EAST LEA-4,WICKLOW,2ae19629-3ef4-13a3-e055-999220000001,0,2020/08/31 00:00:00+00
1220,13250405,BRAY EAST LEA-4,WICKLOW,2ae19629-3ef4-13a3-e055-999220000001,0,2020/08/24 00:00:00+00
1221,13250405,BRAY EAST LEA-4,WICKLOW,2ae19629-3ef4-13a3-e055-999220000001,0,2020/08/17 00:00:00+00
1222,13250405,BRAY EAST LEA-4,WICKLOW,2ae19629-3ef4-13a3-e055-999220000001,0,2020/08/10 00:00:00+00
1223,1390401,KILKENNY LEA-7,KILKENNY,2ae19629-3f75-13a3-e055-000000000001,89.8,2020/11/23 00:00:00+00
1224,1390401,KILKENNY LEA-7,KILKENNY,2ae19629-3f75-13a3-e055-000000000001,165.8,2020/11/16 00:00:00+00
1225,1390401,KILKENNY LEA-7,KILKENNY,2ae19629-3f75-13a3-e055-000000000001,179.6,2020/11/09 00:00:00+00
1226,1390401,KILKENNY LEA-7,KILKENNY,2ae19629-3f75-13a3-e055-000000000001,145.1,2020/11/02 00:00:00+00
1227,1390401,KILKENNY LEA-7,KILKENNY,2ae19629-3f75-13a3-e055-000000000001,224.5,2020/10/26 00:00:00+00
1228,1390401,KILKENNY LEA-7,KILKENNY,2ae19629-3f75-13a3-e055-000000000001,217.6,2020/10/19 00:00:00+00
1229,1390401,KILKENNY LEA-7,KILKENNY,2ae19629-3f75-13a3-e055-000000000001,152,2020/10/12 00:00:00+00
1230,1390401,KILKENNY LEA-7,KILKENNY,2ae19629-3f75-13a3-e055-000000000001,86.4,2020/10/05 00:00:00+00
1231,1390401,KILKENNY LEA-7,KILKENNY,2ae19629-3f75-13a3-e055-000000000001,17.3,2020/09/28 00:00:00+00
1232,1390401,KILKENNY LEA-7,KILKENNY,2ae19629-3f75-13a3-e055-000000000001,0,2020/09/21 00:00:00+00
1233,1390401,KILKENNY LEA-7,KILKENNY,2ae19629-3f75-13a3-e055-000000000001,17.3,2020/09/14 00:00:00+00
1234,1390401,KILKENNY LEA-7,KILKENNY,2ae19629-3f75-13a3-e055-000000000001,0,2020/09/07 00:00:00+00
1235,1390401,KILKENNY LEA-7,KILKENNY,2ae19629-3f75-13a3-e055-000000000001,0,2020/08/31 00:00:00+00
1236,1390401,KILKENNY LEA-7,KILKENNY,2ae19629-3f75-13a3-e055-000000000001,0,2020/08/24 00:00:00+00
1237,1390401,KILKENNY LEA-7,KILKENNY,2ae19629-3f75-13a3-e055-000000000001,20.7,2020/08/17 00:00:00+00
1238,1390401,KILKENNY LEA-7,KILKENNY,2ae19629-3f75-13a3-e055-000000000001,0,2020/08/10 00:00:00+00
1239,13130402,LONGFORD LEA-7,LONGFORD,2ae19629-3f0f-13a3-e055-000000000001,130.9,2020/11/23 00:00:00+00
1240,13130402,LONGFORD LEA-7,LONGFORD,2ae19629-3f0f-13a3-e055-000000000001,149.6,2020/11/16 00:00:00+00
1241,13130402,LONGFORD LEA-7,LONGFORD,2ae19629-3f0f-13a3-e055-000000000001,130.9,2020/11/09 00:00:00+00
1242,13130402,LONGFORD LEA-7,LONGFORD,2ae19629-3f0f-13a3-e055-000000000001,168.3,2020/11/02 00:00:00+00
1243,13130402,LONGFORD LEA-7,LONGFORD,2ae19629-3f0f-13a3-e055-000000000001,261.7,2020/10/26 00:00:00+00
1244,13130402,LONGFORD LEA-7,LONGFORD,2ae19629-3f0f-13a3-e055-000000000001,193.2,2020/10/19 00:00:00+00
1245,13130402,LONGFORD LEA-7,LONGFORD,2ae19629-3f0f-13a3-e055-000000000001,112.2,2020/10/12 00:00:00+00
1246,13130402,LONGFORD LEA-7,LONGFORD,2ae19629-3f0f-13a3-e055-000000000001,118.4,2020/10/05 00:00:00+00
1247,13130402,LONGFORD LEA-7,LONGFORD,2ae19629-3f0f-13a3-e055-000000000001,56.1,2020/09/28 00:00:00+00
1248,13130402,LONGFORD LEA-7,LONGFORD,2ae19629-3f0f-13a3-e055-000000000001,43.6,2020/09/21 00:00:00+00
1249,13130402,LONGFORD LEA-7,LONGFORD,2ae19629-3f0f-13a3-e055-000000000001,81,2020/09/14 00:00:00+00
1250,13130402,LONGFORD LEA-7,LONGFORD,2ae19629-3f0f-13a3-e055-000000000001,74.8,2020/09/07 00:00:00+00
1251,13130402,LONGFORD LEA-7,LONGFORD,2ae19629-3f0f-13a3-e055-000000000001,49.9,2020/08/31 00:00:00+00
1252,13130402,LONGFORD LEA-7,LONGFORD,2ae19629-3f0f-13a3-e055-000000000001,31.2,2020/08/24 00:00:00+00
1253,13130402,LONGFORD LEA-7,LONGFORD,2ae19629-3f0f-13a3-e055-000000000001,0,2020/08/17 00:00:00+00
1254,13130402,LONGFORD LEA-7,LONGFORD,2ae19629-3f0f-13a3-e055-000000000001,0,2020/08/10 00:00:00+00
1255,1380400,MAYNOOTH LEA-5,KILDARE,2ae19629-3f6f-13a3-e055-000000000001,74,2020/11/23 00:00:00+00
1256,1380400,MAYNOOTH LEA-5,KILDARE,2ae19629-3f6f-13a3-e055-000000000001,60.5,2020/11/16 00:00:00+00
1257,1380400,MAYNOOTH LEA-5,KILDARE,2ae19629-3f6f-13a3-e055-000000000001,131.2,2020/11/09 00:00:00+00
1258,1380400,MAYNOOTH LEA-5,KILDARE,2ae19629-3f6f-13a3-e055-000000000001,430.5,2020/11/02 00:00:00+00
1259,1380400,MAYNOOTH LEA-5,KILDARE,2ae19629-3f6f-13a3-e055-000000000001,736.6,2020/10/26 00:00:00+00
1260,1380400,MAYNOOTH LEA-5,KILDARE,2ae19629-3f6f-13a3-e055-000000000001,605.4,2020/10/19 00:00:00+00
1261,1380400,MAYNOOTH LEA-5,KILDARE,2ae19629-3f6f-13a3-e055-000000000001,235.5,2020/10/12 00:00:00+00
1262,1380400,MAYNOOTH LEA-5,KILDARE,2ae19629-3f6f-13a3-e055-000000000001,80.7,2020/10/05 00:00:00+00
1263,1380400,MAYNOOTH LEA-5,KILDARE,2ae19629-3f6f-13a3-e055-000000000001,50.5,2020/09/28 00:00:00+00
1264,1380400,MAYNOOTH LEA-5,KILDARE,2ae19629-3f6f-13a3-e055-000000000001,43.7,2020/09/21 00:00:00+00
1265,1380400,MAYNOOTH LEA-5,KILDARE,2ae19629-3f6f-13a3-e055-000000000001,40.4,2020/09/14 00:00:00+00
1266,1380400,MAYNOOTH LEA-5,KILDARE,2ae19629-3f6f-13a3-e055-000000000001,23.5,2020/09/07 00:00:00+00
1267,1380400,MAYNOOTH LEA-5,KILDARE,2ae19629-3f6f-13a3-e055-000000000001,0,2020/08/31 00:00:00+00
1268,1380400,MAYNOOTH LEA-5,KILDARE,2ae19629-3f6f-13a3-e055-000000000001,0,2020/08/24 00:00:00+00
1269,1380400,MAYNOOTH LEA-5,KILDARE,2ae19629-3f6f-13a3-e055-000000000001,0,2020/08/17 00:00:00+00
1270,1380400,MAYNOOTH LEA-5,KILDARE,2ae19629-3f6f-13a3-e055-000000000001,0,2020/08/10 00:00:00+00
1271,13180402,EDENDERRY LEA-6,OFFALY,2ae19629-3f23-13a3-e055-000000000001,252.9,2020/11/23 00:00:00+00
1272,13180402,EDENDERRY LEA-6,OFFALY,2ae19629-3f23-13a3-e055-000000000001,300.1,2020/11/16 00:00:00+00
1273,13180402,EDENDERRY LEA-6,OFFALY,2ae19629-3f23-13a3-e055-000000000001,132.9,2020/11/09 00:00:00+00
1274,13180402,EDENDERRY LEA-6,OFFALY,2ae19629-3f23-13a3-e055-000000000001,107.2,2020/11/02 00:00:00+00
1275,13180402,EDENDERRY LEA-6,OFFALY,2ae19629-3f23-13a3-e055-000000000001,205.8,2020/10/26 00:00:00+00
1276,13180402,EDENDERRY LEA-6,OFFALY,2ae19629-3f23-13a3-e055-000000000001,205.8,2020/10/19 00:00:00+00
1277,13180402,EDENDERRY LEA-6,OFFALY,2ae19629-3f23-13a3-e055-000000000001,120,2020/10/12 00:00:00+00
1278,13180402,EDENDERRY LEA-6,OFFALY,2ae19629-3f23-13a3-e055-000000000001,77.2,2020/10/05 00:00:00+00
1279,13180402,EDENDERRY LEA-6,OFFALY,2ae19629-3f23-13a3-e055-000000000001,51.4,2020/09/28 00:00:00+00
1280,13180402,EDENDERRY LEA-6,OFFALY,2ae19629-3f23-13a3-e055-000000000001,55.7,2020/09/21 00:00:00+00
1281,13180402,EDENDERRY LEA-6,OFFALY,2ae19629-3f23-13a3-e055-000000000001,42.9,2020/09/14 00:00:00+00
1282,13180402,EDENDERRY LEA-6,OFFALY,2ae19629-3f23-13a3-e055-000000000001,30,2020/09/07 00:00:00+00
1283,13180402,EDENDERRY LEA-6,OFFALY,2ae19629-3f23-13a3-e055-000000000001,60,2020/08/31 00:00:00+00
1284,13180402,EDENDERRY LEA-6,OFFALY,2ae19629-3f23-13a3-e055-000000000001,98.6,2020/08/24 00:00:00+00
1285,13180402,EDENDERRY LEA-6,OFFALY,2ae19629-3f23-13a3-e055-000000000001,398.7,2020/08/17 00:00:00+00
1286,13180402,EDENDERRY LEA-6,OFFALY,2ae19629-3f23-13a3-e055-000000000001,355.8,2020/08/10 00:00:00+00
1287,13140404,DROGHEDA URBAN LEA-6,LOUTH,2ae19629-3ef4-13a3-e055-997550000001,162.7,2020/11/23 00:00:00+00
1288,13140404,DROGHEDA URBAN LEA-6,LOUTH,2ae19629-3ef4-13a3-e055-997550000001,148.2,2020/11/16 00:00:00+00
1289,13140404,DROGHEDA URBAN LEA-6,LOUTH,2ae19629-3ef4-13a3-e055-997550000001,115.7,2020/11/09 00:00:00+00
1290,13140404,DROGHEDA URBAN LEA-6,LOUTH,2ae19629-3ef4-13a3-e055-997550000001,188,2020/11/02 00:00:00+00
1291,13140404,DROGHEDA URBAN LEA-6,LOUTH,2ae19629-3ef4-13a3-e055-997550000001,166.3,2020/10/26 00:00:00+00
1292,13140404,DROGHEDA URBAN LEA-6,LOUTH,2ae19629-3ef4-13a3-e055-997550000001,65.1,2020/10/19 00:00:00+00
1293,13140404,DROGHEDA URBAN LEA-6,LOUTH,2ae19629-3ef4-13a3-e055-997550000001,50.6,2020/10/12 00:00:00+00
1294,13140404,DROGHEDA URBAN LEA-6,LOUTH,2ae19629-3ef4-13a3-e055-997550000001,68.7,2020/10/05 00:00:00+00
1295,13140404,DROGHEDA URBAN LEA-6,LOUTH,2ae19629-3ef4-13a3-e055-997550000001,50.6,2020/09/28 00:00:00+00
1296,13140404,DROGHEDA URBAN LEA-6,LOUTH,2ae19629-3ef4-13a3-e055-997550000001,50.6,2020/09/21 00:00:00+00
1297,13140404,DROGHEDA URBAN LEA-6,LOUTH,2ae19629-3ef4-13a3-e055-997550000001,65.1,2020/09/14 00:00:00+00
1298,13140404,DROGHEDA URBAN LEA-6,LOUTH,2ae19629-3ef4-13a3-e055-997550000001,25.3,2020/09/07 00:00:00+00
1299,13140404,DROGHEDA URBAN LEA-6,LOUTH,2ae19629-3ef4-13a3-e055-997550000001,0,2020/08/31 00:00:00+00
1300,13140404,DROGHEDA URBAN LEA-6,LOUTH,2ae19629-3ef4-13a3-e055-997550000001,0,2020/08/24 00:00:00+00
1301,13140404,DROGHEDA URBAN LEA-6,LOUTH,2ae19629-3ef4-13a3-e055-997550000001,0,2020/08/17 00:00:00+00
1302,13140404,DROGHEDA URBAN LEA-6,LOUTH,2ae19629-3ef4-13a3-e055-997550000001,0,2020/08/10 00:00:00+00
1303,13100401,PORTLAOISE LEA-7,LAOIS,2ae19629-3f00-13a3-e055-000000000001,56.6,2020/11/23 00:00:00+00
1304,13100401,PORTLAOISE LEA-7,LAOIS,2ae19629-3f00-13a3-e055-000000000001,138.4,2020/11/16 00:00:00+00
1305,13100401,PORTLAOISE LEA-7,LAOIS,2ae19629-3f00-13a3-e055-000000000001,217,2020/11/09 00:00:00+00
1306,13100401,PORTLAOISE LEA-7,LAOIS,2ae19629-3f00-13a3-e055-000000000001,279.9,2020/11/02 00:00:00+00
1307,13100401,PORTLAOISE LEA-7,LAOIS,2ae19629-3f00-13a3-e055-000000000001,298.8,2020/10/26 00:00:00+00
1308,13100401,PORTLAOISE LEA-7,LAOIS,2ae19629-3f00-13a3-e055-000000000001,229.6,2020/10/19 00:00:00+00
1309,13100401,PORTLAOISE LEA-7,LAOIS,2ae19629-3f00-13a3-e055-000000000001,220.2,2020/10/12 00:00:00+00
1310,13100401,PORTLAOISE LEA-7,LAOIS,2ae19629-3f00-13a3-e055-000000000001,138.4,2020/10/05 00:00:00+00
1311,13100401,PORTLAOISE LEA-7,LAOIS,2ae19629-3f00-13a3-e055-000000000001,37.7,2020/09/28 00:00:00+00
1312,13100401,PORTLAOISE LEA-7,LAOIS,2ae19629-3f00-13a3-e055-000000000001,84.9,2020/09/21 00:00:00+00
1313,13100401,PORTLAOISE LEA-7,LAOIS,2ae19629-3f00-13a3-e055-000000000001,81.8,2020/09/14 00:00:00+00
1314,13100401,PORTLAOISE LEA-7,LAOIS,2ae19629-3f00-13a3-e055-000000000001,31.5,2020/09/07 00:00:00+00
1315,13100401,PORTLAOISE LEA-7,LAOIS,2ae19629-3f00-13a3-e055-000000000001,31.5,2020/08/31 00:00:00+00
1316,13100401,PORTLAOISE LEA-7,LAOIS,2ae19629-3f00-13a3-e055-000000000001,37.7,2020/08/24 00:00:00+00
1317,13100401,PORTLAOISE LEA-7,LAOIS,2ae19629-3f00-13a3-e055-000000000001,40.9,2020/08/17 00:00:00+00
1318,13100401,PORTLAOISE LEA-7,LAOIS,2ae19629-3f00-13a3-e055-000000000001,78.6,2020/08/10 00:00:00+00
1319,13260417,BALBRIGGAN LEA-5,DUBLIN,2ae19629-3ef4-13a3-e055-997440000001,112.1,2020/11/23 00:00:00+00
1320,13260417,BALBRIGGAN LEA-5,DUBLIN,2ae19629-3ef4-13a3-e055-997440000001,109.4,2020/11/16 00:00:00+00
1321,13260417,BALBRIGGAN LEA-5,DUBLIN,2ae19629-3ef4-13a3-e055-997440000001,183.2,2020/11/09 00:00:00+00
1322,13260417,BALBRIGGAN LEA-5,DUBLIN,2ae19629-3ef4-13a3-e055-997440000001,227,2020/11/02 00:00:00+00
1323,13260417,BALBRIGGAN LEA-5,DUBLIN,2ae19629-3ef4-13a3-e055-997440000001,191.4,2020/10/26 00:00:00+00
1324,13260417,BALBRIGGAN LEA-5,DUBLIN,2ae19629-3ef4-13a3-e055-997440000001,158.6,2020/10/19 00:00:00+00
1325,13260417,BALBRIGGAN LEA-5,DUBLIN,2ae19629-3ef4-13a3-e055-997440000001,95.7,2020/10/12 00:00:00+00
1326,13260417,BALBRIGGAN LEA-5,DUBLIN,2ae19629-3ef4-13a3-e055-997440000001,76.6,2020/10/05 00:00:00+00
1327,13260417,BALBRIGGAN LEA-5,DUBLIN,2ae19629-3ef4-13a3-e055-997440000001,134,2020/09/28 00:00:00+00
1328,13260417,BALBRIGGAN LEA-5,DUBLIN,2ae19629-3ef4-13a3-e055-997440000001,188.7,2020/09/21 00:00:00+00
1329,13260417,BALBRIGGAN LEA-5,DUBLIN,2ae19629-3ef4-13a3-e055-997440000001,172.3,2020/09/14 00:00:00+00
1330,13260417,BALBRIGGAN LEA-5,DUBLIN,2ae19629-3ef4-13a3-e055-997440000001,123.1,2020/09/07 00:00:00+00
1331,13260417,BALBRIGGAN LEA-5,DUBLIN,2ae19629-3ef4-13a3-e055-997440000001,52,2020/08/31 00:00:00+00
1332,13260417,BALBRIGGAN LEA-5,DUBLIN,2ae19629-3ef4-13a3-e055-997440000001,16.4,2020/08/24 00:00:00+00
1333,13260417,BALBRIGGAN LEA-5,DUBLIN,2ae19629-3ef4-13a3-e055-997440000001,19.1,2020/08/17 00:00:00+00
1334,13260417,BALBRIGGAN LEA-5,DUBLIN,2ae19629-3ef4-13a3-e055-997440000001,0,2020/08/10 00:00:00+00
1335,13260414,FIRHOUSE-BOHERNABREENA LEA-5,DUBLIN,2ae19629-3f53-13a3-e055-000000000001,146.2,2020/11/23 00:00:00+00
1336,13260414,FIRHOUSE-BOHERNABREENA LEA-5,DUBLIN,2ae19629-3f53-13a3-e055-000000000001,102.3,2020/11/16 00:00:00+00
1337,13260414,FIRHOUSE-BOHERNABREENA LEA-5,DUBLIN,2ae19629-3f53-13a3-e055-000000000001,122.8,2020/11/09 00:00:00+00
1338,13260414,FIRHOUSE-BOHERNABREENA LEA-5,DUBLIN,2ae19629-3f53-13a3-e055-000000000001,190,2020/11/02 00:00:00+00
1339,13260414,FIRHOUSE-BOHERNABREENA LEA-5,DUBLIN,2ae19629-3f53-13a3-e055-000000000001,231,2020/10/26 00:00:00+00
1340,13260414,FIRHOUSE-BOHERNABREENA LEA-5,DUBLIN,2ae19629-3f53-13a3-e055-000000000001,242.7,2020/10/19 00:00:00+00
1341,13260414,FIRHOUSE-BOHERNABREENA LEA-5,DUBLIN,2ae19629-3f53-13a3-e055-000000000001,181.3,2020/10/12 00:00:00+00
1342,13260414,FIRHOUSE-BOHERNABREENA LEA-5,DUBLIN,2ae19629-3f53-13a3-e055-000000000001,99.4,2020/10/05 00:00:00+00
1343,13260414,FIRHOUSE-BOHERNABREENA LEA-5,DUBLIN,2ae19629-3f53-13a3-e055-000000000001,78.9,2020/09/28 00:00:00+00
1344,13260414,FIRHOUSE-BOHERNABREENA LEA-5,DUBLIN,2ae19629-3f53-13a3-e055-000000000001,76,2020/09/21 00:00:00+00
1345,13260414,FIRHOUSE-BOHERNABREENA LEA-5,DUBLIN,2ae19629-3f53-13a3-e055-000000000001,58.5,2020/09/14 00:00:00+00
1346,13260414,FIRHOUSE-BOHERNABREENA LEA-5,DUBLIN,2ae19629-3f53-13a3-e055-000000000001,67.2,2020/09/07 00:00:00+00
1347,13260414,FIRHOUSE-BOHERNABREENA LEA-5,DUBLIN,2ae19629-3f53-13a3-e055-000000000001,73.1,2020/08/31 00:00:00+00
1348,13260414,FIRHOUSE-BOHERNABREENA LEA-5,DUBLIN,2ae19629-3f53-13a3-e055-000000000001,43.9,2020/08/24 00:00:00+00
1349,13260414,FIRHOUSE-BOHERNABREENA LEA-5,DUBLIN,2ae19629-3f53-13a3-e055-000000000001,17.5,2020/08/17 00:00:00+00
1350,13260414,FIRHOUSE-BOHERNABREENA LEA-5,DUBLIN,2ae19629-3f53-13a3-e055-000000000001,20.5,2020/08/10 00:00:00+00
1351,1380402,NAAS LEA-7,KILDARE,2ae19629-3f71-13a3-e055-000000000001,107.3,2020/11/23 00:00:00+00
1352,1380402,NAAS LEA-7,KILDARE,2ae19629-3f71-13a3-e055-000000000001,102.2,2020/11/16 00:00:00+00
1353,1380402,NAAS LEA-7,KILDARE,2ae19629-3f71-13a3-e055-000000000001,168.7,2020/11/09 00:00:00+00
1354,1380402,NAAS LEA-7,KILDARE,2ae19629-3f71-13a3-e055-000000000001,265.8,2020/11/02 00:00:00+00
1355,1380402,NAAS LEA-7,KILDARE,2ae19629-3f71-13a3-e055-000000000001,309.3,2020/10/26 00:00:00+00
1356,1380402,NAAS LEA-7,KILDARE,2ae19629-3f71-13a3-e055-000000000001,273.5,2020/10/19 00:00:00+00
1357,1380402,NAAS LEA-7,KILDARE,2ae19629-3f71-13a3-e055-000000000001,181.5,2020/10/12 00:00:00+00
1358,1380402,NAAS LEA-7,KILDARE,2ae19629-3f71-13a3-e055-000000000001,104.8,2020/10/05 00:00:00+00
1359,1380402,NAAS LEA-7,KILDARE,2ae19629-3f71-13a3-e055-000000000001,69,2020/09/28 00:00:00+00
1360,1380402,NAAS LEA-7,KILDARE,2ae19629-3f71-13a3-e055-000000000001,38.3,2020/09/21 00:00:00+00
1361,1380402,NAAS LEA-7,KILDARE,2ae19629-3f71-13a3-e055-000000000001,33.2,2020/09/14 00:00:00+00
1362,1380402,NAAS LEA-7,KILDARE,2ae19629-3f71-13a3-e055-000000000001,79.2,2020/09/07 00:00:00+00
1363,1380402,NAAS LEA-7,KILDARE,2ae19629-3f71-13a3-e055-000000000001,99.7,2020/08/31 00:00:00+00
1364,1380402,NAAS LEA-7,KILDARE,2ae19629-3f71-13a3-e055-000000000001,115,2020/08/24 00:00:00+00
1365,1380402,NAAS LEA-7,KILDARE,2ae19629-3f71-13a3-e055-000000000001,97.1,2020/08/17 00:00:00+00
1366,1380402,NAAS LEA-7,KILDARE,2ae19629-3f71-13a3-e055-000000000001,99.7,2020/08/10 00:00:00+00
1367,1360400,CONAMARA NORTH LEA-4,GALWAY,2ae19629-3f48-13a3-e055-000000000001,29.1,2020/11/23 00:00:00+00
1368,1360400,CONAMARA NORTH LEA-4,GALWAY,2ae19629-3f48-13a3-e055-000000000001,34.9,2020/11/16 00:00:00+00
1369,1360400,CONAMARA NORTH LEA-4,GALWAY,2ae19629-3f48-13a3-e055-000000000001,52.4,2020/11/09 00:00:00+00
1370,1360400,CONAMARA NORTH LEA-4,GALWAY,2ae19629-3f48-13a3-e055-000000000001,157.1,2020/11/02 00:00:00+00
1371,1360400,CONAMARA NORTH LEA-4,GALWAY,2ae19629-3f48-13a3-e055-000000000001,209.4,2020/10/26 00:00:00+00
1372,1360400,CONAMARA NORTH LEA-4,GALWAY,2ae19629-3f48-13a3-e055-000000000001,128,2020/10/19 00:00:00+00
1373,1360400,CONAMARA NORTH LEA-4,GALWAY,2ae19629-3f48-13a3-e055-000000000001,46.5,2020/10/12 00:00:00+00
1374,1360400,CONAMARA NORTH LEA-4,GALWAY,2ae19629-3f48-13a3-e055-000000000001,46.5,2020/10/05 00:00:00+00
1375,1360400,CONAMARA NORTH LEA-4,GALWAY,2ae19629-3f48-13a3-e055-000000000001,46.5,2020/09/28 00:00:00+00
1376,1360400,CONAMARA NORTH LEA-4,GALWAY,2ae19629-3f48-13a3-e055-000000000001,0,2020/09/21 00:00:00+00
1377,1360400,CONAMARA NORTH LEA-4,GALWAY,2ae19629-3f48-13a3-e055-000000000001,0,2020/09/14 00:00:00+00
1378,1360400,CONAMARA NORTH LEA-4,GALWAY,2ae19629-3f48-13a3-e055-000000000001,0,2020/09/07 00:00:00+00
1379,1360400,CONAMARA NORTH LEA-4,GALWAY,2ae19629-3f48-13a3-e055-000000000001,0,2020/08/31 00:00:00+00
1380,1360400,CONAMARA NORTH LEA-4,GALWAY,2ae19629-3f48-13a3-e055-000000000001,0,2020/08/24 00:00:00+00
1381,1360400,CONAMARA NORTH LEA-4,GALWAY,2ae19629-3f48-13a3-e055-000000000001,0,2020/08/17 00:00:00+00
1382,1360400,CONAMARA NORTH LEA-4,GALWAY,2ae19629-3f48-13a3-e055-000000000001,0,2020/08/10 00:00:00+00
1383,13210403,CLONMEL LEA-6,TIPPERARY,2ae19629-3f2f-13a3-e055-000000000001,82.3,2020/11/23 00:00:00+00
1384,13210403,CLONMEL LEA-6,TIPPERARY,2ae19629-3f2f-13a3-e055-000000000001,82.3,2020/11/16 00:00:00+00
1385,13210403,CLONMEL LEA-6,TIPPERARY,2ae19629-3f2f-13a3-e055-000000000001,61.7,2020/11/09 00:00:00+00
1386,13210403,CLONMEL LEA-6,TIPPERARY,2ae19629-3f2f-13a3-e055-000000000001,53.5,2020/11/02 00:00:00+00
1387,13210403,CLONMEL LEA-6,TIPPERARY,2ae19629-3f2f-13a3-e055-000000000001,115.2,2020/10/26 00:00:00+00
1388,13210403,CLONMEL LEA-6,TIPPERARY,2ae19629-3f2f-13a3-e055-000000000001,111.1,2020/10/19 00:00:00+00
1389,13210403,CLONMEL LEA-6,TIPPERARY,2ae19629-3f2f-13a3-e055-000000000001,45.2,2020/10/12 00:00:00+00
1390,13210403,CLONMEL LEA-6,TIPPERARY,2ae19629-3f2f-13a3-e055-000000000001,41.1,2020/10/05 00:00:00+00
1391,13210403,CLONMEL LEA-6,TIPPERARY,2ae19629-3f2f-13a3-e055-000000000001,24.7,2020/09/28 00:00:00+00
1392,13210403,CLONMEL LEA-6,TIPPERARY,2ae19629-3f2f-13a3-e055-000000000001,0,2020/09/21 00:00:00+00
1393,13210403,CLONMEL LEA-6,TIPPERARY,2ae19629-3f2f-13a3-e055-000000000001,20.6,2020/09/14 00:00:00+00
1394,13210403,CLONMEL LEA-6,TIPPERARY,2ae19629-3f2f-13a3-e055-000000000001,37,2020/09/07 00:00:00+00
1395,13210403,CLONMEL LEA-6,TIPPERARY,2ae19629-3f2f-13a3-e055-000000000001,37,2020/08/31 00:00:00+00
1396,13210403,CLONMEL LEA-6,TIPPERARY,2ae19629-3f2f-13a3-e055-000000000001,0,2020/08/24 00:00:00+00
1397,13210403,CLONMEL LEA-6,TIPPERARY,2ae19629-3f2f-13a3-e055-000000000001,0,2020/08/17 00:00:00+00
1398,13210403,CLONMEL LEA-6,TIPPERARY,2ae19629-3f2f-13a3-e055-000000000001,0,2020/08/10 00:00:00+00
1399,1320401,BAILIEBOROUGH - COOTEHILL LEA-6,CAVAN,2ae19629-3f2a-13a3-e055-000000000001,94.2,2020/11/23 00:00:00+00
1400,1320401,BAILIEBOROUGH - COOTEHILL LEA-6,CAVAN,2ae19629-3f2a-13a3-e055-000000000001,81.9,2020/11/16 00:00:00+00
1401,1320401,BAILIEBOROUGH - COOTEHILL LEA-6,CAVAN,2ae19629-3f2a-13a3-e055-000000000001,131.1,2020/11/09 00:00:00+00
1402,1320401,BAILIEBOROUGH - COOTEHILL LEA-6,CAVAN,2ae19629-3f2a-13a3-e055-000000000001,319.5,2020/11/02 00:00:00+00
1403,1320401,BAILIEBOROUGH - COOTEHILL LEA-6,CAVAN,2ae19629-3f2a-13a3-e055-000000000001,516.1,2020/10/26 00:00:00+00
1404,1320401,BAILIEBOROUGH - COOTEHILL LEA-6,CAVAN,2ae19629-3f2a-13a3-e055-000000000001,483.3,2020/10/19 00:00:00+00
1405,1320401,BAILIEBOROUGH - COOTEHILL LEA-6,CAVAN,2ae19629-3f2a-13a3-e055-000000000001,253.9,2020/10/12 00:00:00+00
1406,1320401,BAILIEBOROUGH - COOTEHILL LEA-6,CAVAN,2ae19629-3f2a-13a3-e055-000000000001,139.3,2020/10/05 00:00:00+00
1407,1320401,BAILIEBOROUGH - COOTEHILL LEA-6,CAVAN,2ae19629-3f2a-13a3-e055-000000000001,90.1,2020/09/28 00:00:00+00
1408,1320401,BAILIEBOROUGH - COOTEHILL LEA-6,CAVAN,2ae19629-3f2a-13a3-e055-000000000001,20.5,2020/09/21 00:00:00+00
1409,1320401,BAILIEBOROUGH - COOTEHILL LEA-6,CAVAN,2ae19629-3f2a-13a3-e055-000000000001,0,2020/09/14 00:00:00+00
1410,1320401,BAILIEBOROUGH - COOTEHILL LEA-6,CAVAN,2ae19629-3f2a-13a3-e055-000000000001,20.5,2020/09/07 00:00:00+00
1411,1320401,BAILIEBOROUGH - COOTEHILL LEA-6,CAVAN,2ae19629-3f2a-13a3-e055-000000000001,0,2020/08/31 00:00:00+00
1412,1320401,BAILIEBOROUGH - COOTEHILL LEA-6,CAVAN,2ae19629-3f2a-13a3-e055-000000000001,0,2020/08/24 00:00:00+00
